dateData;groupe;editeur;progiciel;nbPsFacturation
202303;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2242
202303;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202303;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1321
202303;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;210
202303;total;total;total;3965
202303;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;191
202304;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2229
202304;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202304;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1318
202304;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;200
202304;total;total;total;3949
202304;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;201
202305;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2232
202305;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202305;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1311
202305;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;198
202305;total;total;total;3943
202305;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;201
202306;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2290
202306;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202306;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1325
202306;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;180
202306;total;total;total;3995
202306;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;199
202307;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2293
202307;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202307;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1333
202307;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;152
202307;total;total;total;3975
202307;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;196
202308;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2316
202308;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202308;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1334
202308;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;144
202308;total;total;total;3990
202308;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;195
202309;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2339
202309;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202309;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1342
202309;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;136
202309;total;total;total;4008
202309;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;190
202310;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2351
202310;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202310;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1340
202310;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;132
202310;total;total;total;4016
202310;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;192
202311;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2356
202311;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1339
202311;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;125
202311;total;total;total;4013
202311;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;193
202312;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2359
202312;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202312;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1359
202312;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;103
202312;total;total;total;4012
202312;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;190
202401;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2380
202401;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202401;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1359
202401;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;97
202401;total;total;total;4028
202401;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;191
202402;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2396
202402;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202402;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1364
202402;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;92
202402;total;total;total;4042
202402;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;189
202403;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2422
202403;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202403;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1368
202403;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;73
202403;total;total;total;4063
202403;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;199
202404;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2454
202404;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202404;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1373
202404;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;45
202404;total;total;total;4072
202404;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;199
202405;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2474
202405;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202405;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1369
202405;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;37
202405;total;total;total;4085
202405;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;204
202406;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2477
202406;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202406;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1373
202406;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;44
202406;total;total;total;4099
202406;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;204
202407;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2508
202407;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202407;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1379
202407;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;6
202407;total;total;total;4100
202407;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;206
202408;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2497
202408;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1379
202408;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;5
202408;total;total;total;4087
202408;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;206
202409;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2517
202409;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202409;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1378
202409;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;5
202409;total;total;total;4107
202409;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;206
202410;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2525
202410;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202410;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1386
202410;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;5
202410;total;total;total;4122
202410;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;205
202411;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2523
202411;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1384
202411;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202411;total;total;total;4123
202411;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;215
202412;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2525
202412;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;DX LAB ONE;1
202412;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1377
202412;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202412;total;total;total;4119
202412;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;215
202501;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2531
202501;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1376
202501;total;total;total;4124
202501;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;217
202502;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2529
202502;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1363
202502;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202502;total;total;total;4111
202502;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;218
202503;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2540
202503;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1357
202503;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202503;total;total;total;4117
202503;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;219
202504;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2534
202504;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1364
202504;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202504;total;total;total;4116
202504;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;217
202505;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2531
202505;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1358
202505;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202505;total;total;total;4110
202505;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;220
202506;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2531
202506;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1362
202506;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;PROGIMED FSE;1
202506;total;total;total;4118
202506;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;224
202507;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2530
202507;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1366
202507;total;total;total;4124
202507;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;228
202508;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2512
202508;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1353
202508;total;total;total;4088
202508;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;223
202509;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2528
202509;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1357
202509;total;total;total;4111
202509;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;226
202510;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2526
202510;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1360
202510;total;total;total;4116
202510;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;230
202511;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2527
202511;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1348
202511;total;total;total;4107
202511;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;232
202512;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2546
202512;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1335
202512;total;total;total;4116
202512;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;235
202601;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2551
202601;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1332
202601;total;total;total;4122
202601;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;239
202602;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2546
202602;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1323
202602;total;total;total;4112
202602;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;243
202603;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2562
202603;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1324
202603;total;total;total;4132
202603;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;246
202604;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2574
202604;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1312
202604;total;total;total;4134
202604;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;248
202605;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2597
202605;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1290
202605;total;total;total;4134
202605;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;247
202606;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2610
202606;DEDALUS FRANCE;DEDALUS HEALTHCARE FRANCE;HEXALIS;1283
202606;total;total;total;4144
202606;__NO_GROUP__CLARISYS INFORMATIQUE;CLARISYS INFORMATIQUE;CLARILAB;251
